Channel_Name,Channel_ID,Date_of_Publishing,Hour_GMT2,Title,Description,Tags,video_type,View_Count,Like_Count,Comment_Count,Favorite_Count,Definition,Has_Captions,Licensed_Content,Topic_Categories,Video_ID,Duration,Thumbnail_URL
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-08-25,14:00,Dlaczego nikt nie próbował tego zweryfikować? Krzysztof Gonciarz,https://www.instagram.com/zurnalistapl/,,shorts,7178,36,1,0,hd,false,True,22,0c2oMjaIsQA,PT50S,https://i.ytimg.com/vi/0c2oMjaIsQA/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-08-25,12:00,Krzysztof Gonciarz – czym wkurzył te dziewczyny?,https://www.instagram.com/zurnalistapl/,,long,18499,96,7,0,hd,false,True,22,Hko3XedmRBU,PT1M17S,https://i.ytimg.com/vi/Hko3XedmRBU/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-08-25,10:00,Krzysztof Gonciarz – czy dalej ma takie lewicowe poglądy?,https://www.instagram.com/zurnalistapl/,,shorts,13784,84,1,0,hd,false,True,22,PSq6J2N9sNI,PT42S,https://i.ytimg.com/vi/PSq6J2N9sNI/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-08-25,07:53,Krzysztof Gonciarz: do swojej racji dochodziłem miesiącami,https://www.instagram.com/zurnalistapl/,,long,11825,64,0,0,hd,false,True,22,S0U8JZ9YZNo,PT1M13S,https://i.ytimg.com/vi/S0U8JZ9YZNo/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-08-24,20:00,Jakim partnerem był Krzysztof Gonciarz?,https://www.instagram.com/zurnalistapl/,,shorts,40707,158,29,0,hd,false,True,22,uT1YHGC-lrQ,PT34S,https://i.ytimg.com/vi/uT1YHGC-lrQ/default.jpg
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-08-24,18:00,WZLOTY I UPADKI KRZYSZTOFA GONCIARZA,"https://www.instagram.com/zurnalistapl/

Wypróbuj angielski online w Tutlo podczas bezpłatnej lekcji próbnej od Żurnalisty https://tutlo.pro/ZURNALISTAYT
_____
- 10% na wszystkie produkty, również przecenione
obowiązuje na www.bielenda.com i www.skinarte.com
KOD rabatowy: ZURNALISTA10

Rozdziały:

00:00 - Wstęp
01:30 - Wprowadzenie do rozmowy z Krzysztofem Gonciarzem
03:31 - Życie w internecie i codzienne radości
05:19 - Refleksje nad przeszłością i przemianą
09:29 - Sukcesy i początki kariery na YouTubie
11:46 - Wpływ sukcesu na osobę i relacje z innymi
14:05 - Początki i rozwój kariery internetowej
18:24 - Daily vlogi i rozwój narracji filmowej
26:31 - Wystawa Tokio 24 i artystyczne wyzwania
32:10 - Trudne lata i kryzys twórczy
38:01 - Samotność, depresja i duchowa przemiana
41:34 - Problemy z używkami i publiczne oskarżenia
45:18 - Mitologia i narracja w historii Gonciarza
52:26 - Motywacje i emocje w walce o prawdę
01:14:47 - Współpraca z detektywoterapeutą i prawda w projekcie
01:18:15 - Publiczne pomówienia i walka w mediach
01:25:28 - Dehumanizacja osób publicznych i walka z hejtem
01:28:18 - Ocena życia i relacji w przeszłości
01:40:09 - Wsparcie kobiet i przesłanie projektu Perseusz
01:43:10 - Plany na przyszłość i obecne wyzwania",,long,87644,1608,586,0,hd,false,True,22,z-dB7WaJZCM,PT1H48M24S,https://i.ytimg.com/vi/z-dB7WaJZCM/default.jpg
Cyprian Majcher,UCeutiD5CfqFwIT91uS35OVw,2025-08-26,16:30,Jak przygotowywał się do wspinaczki na Marriott? - Marcin Banot BNT,,"podcast, cyprian majcher, wywiad, marcin banot, bnt, polski spiderman, buildering, życie na krawędzi, adrenalina, skyscraper climbing, urban climbing, rooftopping, extreme climbing, polish spiderman, life on the edge",shorts,4635,61,0,0,hd,false,True,22,8WEgTRpVA70,PT35S,https://i.ytimg.com/vi/8WEgTRpVA70/default.jpg
Cyprian Majcher,UCeutiD5CfqFwIT91uS35OVw,2025-08-26,13:30,Wspinaczka na Mariott. Reklama czy antyreklama? - Marcin Banot BNT,,"podcast, cyprian majcher, wywiad, marcin banot, bnt, polski spiderman, buildering, życie na krawędzi, adrenalina, skyscraper climbing, urban climbing, rooftopping, extreme climbing, polish spiderman, life on the edge",shorts,5481,52,1,0,hd,false,True,22,nI_kGDsaBCU,PT51S,https://i.ytimg.com/vi/nI_kGDsaBCU/default.jpg
Cyprian Majcher,UCeutiD5CfqFwIT91uS35OVw,2025-08-26,10:30,Lekcja pokory w Argentynie - Marcin Banot BNT,,"podcast, cyprian majcher, wywiad, marcin banot, bnt, polski spiderman, buildering, życie na krawędzi, adrenalina, skyscraper climbing, urban climbing, rooftopping, extreme climbing, polish spiderman, life on the edge",shorts,7101,68,1,0,hd,false,True,22,95mc7QvTBvg,PT43S,https://i.ytimg.com/vi/95mc7QvTBvg/default.jpg
Cyprian Majcher,UCeutiD5CfqFwIT91uS35OVw,2025-08-26,07:37,Czy to koniec wieżowców? - Marcin Banot BNT,,"podcast, cyprian majcher, wywiad, marcin banot, bnt, polski spiderman, buildering, życie na krawędzi, adrenalina, skyscraper climbing, urban climbing, rooftopping, extreme climbing, polish spiderman, life on the edge",shorts,5167,53,0,0,hd,false,True,22,UVf0CFy-Oss,PT37S,https://i.ytimg.com/vi/UVf0CFy-Oss/default.jpg
Cyprian Majcher,UCeutiD5CfqFwIT91uS35OVw,2025-08-25,15:30,"Hartuję się, żeby strach mnie nie sparaliżował - Marcin Banot BNT",,"podcast, cyprian majcher, wywiad, marcin banot, bnt, polski spiderman, buildering, życie na krawędzi, adrenalina, skyscraper climbing, urban climbing, rooftopping, extreme climbing, polish spiderman, life on the edge",shorts,4684,60,0,0,hd,false,True,22,zg48_AzLQWM,PT49S,https://i.ytimg.com/vi/zg48_AzLQWM/default.jpg
Cyprian Majcher,UCeutiD5CfqFwIT91uS35OVw,2025-08-25,11:30,Podczas wspinaczki nic nie jest w stanie mnie zdekoncentrować - Marcin Banot BNT,,"podcast, cyprian majcher, wywiad, marcin banot, bnt, polski spiderman, buildering, życie na krawędzi, adrenalina, skyscraper climbing, urban climbing, rooftopping, extreme climbing, polish spiderman, life on the edge",shorts,4727,43,2,0,hd,false,True,22,jhL53vxjTac,PT34S,https://i.ytimg.com/vi/jhL53vxjTac/default.jpg
Cyprian Majcher,UCeutiD5CfqFwIT91uS35OVw,2025-08-25,07:36,"Nie byłem gotowy na Marriott, tam naprawdę się bałem - Marcin Banot BNT",,"podcast, cyprian majcher, wywiad, marcin banot, bnt, polski spiderman, buildering, życie na krawędzi, adrenalina, skyscraper climbing, urban climbing, rooftopping, extreme climbing, polish spiderman, life on the edge",shorts,7412,75,3,0,hd,false,True,22,WQ0ftkSqeWE,PT48S,https://i.ytimg.com/vi/WQ0ftkSqeWE/default.jpg
Cyprian Majcher,UCeutiD5CfqFwIT91uS35OVw,2025-08-24,19:00,"Nie każdy chce widzieć, jak wspinam się bez liny… - Marcin Banot BNT",,"podcast, cyprian majcher, wywiad, marcin banot, bnt, polski spiderman, buildering, życie na krawędzi, adrenalina, skyscraper climbing, urban climbing, rooftopping, extreme climbing, polish spiderman, life on the edge",shorts,10197,139,12,0,hd,false,True,22,2ApbK6kMrP8,PT44S,https://i.ytimg.com/vi/2ApbK6kMrP8/default.jpg
Cyprian Majcher,UCeutiD5CfqFwIT91uS35OVw,2025-08-24,16:04,Polski „człowiek-pająk”: wspina się bez lin na drapacze chmur - Marcin Banot BNT,"Marcin Banot BNT – jeden z dziesięciu na świecie ekstremalnych wspinaczy free solo, który zasłynął z ekstremalnych wejść na wieżowce bez lin i bez asekuracji. 
Podróżnik i wideobloger znany na YouTube także jako BNT. 

W rozmowie Marcin Banot opowiada o tym, co pcha go na szczyty wieżowców,  jakie uczucia towarzyszą staniu na krawędzi wieżowca na wysokości 100m bez asekuracji, o własnych granicach i o tym, czy da się oswoić strach i czy igranie ze śmiercią to codzienność jego życia. 
__________________________
Więcej materiałów z rozmowy znajdziesz na: 
☚ IG: https://www.instagram.com/cyprianmajcher/
☚ FB: https://www.facebook.com/elitementalitypodcast/


✅ Kliknij SUBSKRYBUJ, by nie przegapić kolejnych odcinków.
👍 Zostaw KOMENTARZ i łapkę w górę, jeśli cenisz wartościowe rozmowy.


Podcast dostępny także na:
☚ Spotify http://tiny.cc/elitementalityspotify
☚ Apple Podcast http://tinny.cc/elitementalityapple

__________________________
☚ Partnerem podcastu jest Solve Labs. 
Naturalne wspomaganie ciała i umysłu na bazie naturalnych ekstraktów. 
Hasło zniżkowe z najwyższą na rynku zniżką: elitementality12
Więcej informacji na stronie https://www.solvelabs.eu

__________________________
☚ Partnerem odcinka jest sklep SFD. 
Zdrowa żywność bez cukru i wysokiej jakości suplementy.
Hasło zniżkowe: Cyprian
Więcej informacji na stronie: https://sklep.sfd.pl

__________________________
📩  Współpraca:
Napisz: cyprian.majcher@gmail.com

ROZDZIAŁY:
00:00:00 Dzisiaj w odcinku.
00:03:04 - Wychowanie i pierwsze doświadczenia z wysokością
00:06:46 - Oswajanie lęku wysokości 
00:08:56 - Wspinaczka bez zabezpieczeń i początki urban climbingu
00:12:32 - Adrenalina, ryzyko i sens wspinaczki
00:15:49 - Inne formy adrenaliny i osobiste preferencje
00:17:43 - Analiza budynków i wybór obiektów do wspinaczki
00:20:03 - Inspiracje i rola Alaina Roberta
00:23:17 - Przygotowania do wejścia na Mariott i wyzwania
00:25:55 - Nieprzewidywalne zagrożenia i ryzyko
00:29:55 - Zaufanie do ciała i adaptacja do wysokości
00:34:16 - Strach, koncentracja i adaptacja psychiczna
00:38:12 - Humor i sytuacje kryzysowe podczas wspinaczki
00:42:31 - Konsekwencje i doświadczenia z aresztem
00:50:06 - Reakcje służb podczas wspinaczki
00:54:58 - Popularność, dbiór społeczny i etyka wspinaczki
00:59:40 - Procedury ratunkowe i reakcje widzów
01:00:41 - Finanse, monetyzacja i sponsorzy
01:03:09 - Odpowiedzialność i motywacja wobec widzów
01:07:01 - Wspinaczka w grupie i środowisko urban climberów
01:11:14 - Reakcje rodziców i perspektywa rodzinna
01:13:54 - Refleksje nad życiem i przyszłością

#bnt #marcinbanot #wspinaczka","podcast, cyprian majcher, wywiad, marcin banot, bnt, polski spiderman, buildering, życie na krawędzi, adrenalina, skyscraper climbing, urban climbing, rooftopping, extreme climbing, polish spiderman, life on the edge",long,133241,4473,414,0,hd,false,True,22,_rhGztxbGIU,PT1H18M9S,https://i.ytimg.com/vi/_rhGztxbGIU/default.jpg
Cyprian Majcher,UCeutiD5CfqFwIT91uS35OVw,2025-08-24,11:00,To wydarzenie w fabryce zapamiętam do końca życia - Robert Bernatowicz,,"podcast, cyprian majcher, wywiad, robert bernatowicz, fundacja nautilus, duchowość, rozwój osobisty, świadomość, życie po życiu, sens życia, energia, medytacja, duchowy rozwój, inspiracja, refleksja, czakry, reinkarnacja, dusza, energia człowieka, tajemnice wszechświata, zjawiska niewyjaśnione, mistycyzm, rozwój duchowy",long,51557,1127,28,0,hd,false,True,27,cZw2PISI2Po,PT1M3S,https://i.ytimg.com/vi/cZw2PISI2Po/default.jpg
Cyprian Majcher,UCeutiD5CfqFwIT91uS35OVw,2025-08-24,07:00,Dlaczego niektóre dusze zostają na ziemi? - Robert Bernatowicz,,"podcast, cyprian majcher, wywiad, robert bernatowicz, fundacja nautilus, duchowość, rozwój osobisty, świadomość, życie po życiu, sens życia, energia, medytacja, duchowy rozwój, inspiracja, refleksja, czakry, reinkarnacja, dusza, energia człowieka, tajemnice wszechświata, zjawiska niewyjaśnione, mistycyzm, rozwój duchowy",long,28435,667,10,0,hd,false,True,27,dZV9iSQAu58,PT1M27S,https://i.ytimg.com/vi/dZV9iSQAu58/default.jpg
Przemek Górczyk Podcast,UCrKY6A2xsHXgw3MK9mkan5w,2025-08-26,18:31,04 Dam Się Dla Ciebie Zabić – ft. prof. Wojciech Kulesza,"Całość rozmowy oglądaj tutaj: https://youtu.be/kfmlcTyK94M
🎧 Słuchaj na Spotify: https://open.spotify.com/episode/54S8VZ8MXJYUoSN5dRPSk2
Dodatkowe materiały tutaj: https://www.instagram.com/przemekgorczyk/
Wejdź na https://hecato.pl i zobacz, co dla Ciebie przygotowaliśmy.
Dołącz do newslettera i zapomnij, że niemdziela wieczur i humor popsuty: https://pgpodcast.pl/news

 #psycholog #wojsko #żołnierz",,shorts,6854,55,2,0,hd,false,True,27,hhZ_oyoGbDo,PT26S,https://i.ytimg.com/vi/hhZ_oyoGbDo/default.jpg
Przemek Górczyk Podcast,UCrKY6A2xsHXgw3MK9mkan5w,2025-08-26,17:45,03 Czego Nauczy Cię Wojsko? – ft. prof. Wojciech Kulesza,"Całość rozmowy oglądaj tutaj: https://youtu.be/kfmlcTyK94M
🎧 Słuchaj na Spotify: https://open.spotify.com/episode/54S8VZ8MXJYUoSN5dRPSk2
Dodatkowe materiały tutaj: https://www.instagram.com/przemekgorczyk/
Wejdź na https://hecato.pl i zobacz, co dla Ciebie przygotowaliśmy.
Dołącz do newslettera i zapomnij, że niemdziela wieczur i humor popsuty: https://pgpodcast.pl/news

 #psycholog #wojsko #żołnierz",,shorts,5520,64,5,0,hd,false,True,27,cSVuYoYowMg,PT31S,https://i.ytimg.com/vi/cSVuYoYowMg/default.jpg
Przemek Górczyk Podcast,UCrKY6A2xsHXgw3MK9mkan5w,2025-08-26,17:15,02 Co Jarosław Kaczyński Myśli o Alkoholizmie? – ft. prof. Wojciech Kulesza,"Całość rozmowy oglądaj tutaj: https://youtu.be/kfmlcTyK94M
🎧 Słuchaj na Spotify: https://open.spotify.com/episode/54S8VZ8MXJYUoSN5dRPSk2
Dodatkowe materiały tutaj: https://www.instagram.com/przemekgorczyk/
Wejdź na https://hecato.pl i zobacz, co dla Ciebie przygotowaliśmy.
Dołącz do newslettera i zapomnij, że niemdziela wieczur i humor popsuty: https://pgpodcast.pl/news

 #psycholog #wojsko #żołnierz",,shorts,5533,75,0,0,hd,false,True,27,rwHfdRpDZ2Q,PT22S,https://i.ytimg.com/vi/rwHfdRpDZ2Q/default.jpg
Przemek Górczyk Podcast,UCrKY6A2xsHXgw3MK9mkan5w,2025-08-26,17:00,"#484 Psycholog, Który Mówi, Że Gwałt Jest Podstawą Człowieka, Zło w Wojsku - prof. Wojciech Kulesza","Wejdź na https://hecato.pl/e484 i zobacz, co dla Ciebie przygotowaliśmy.

Współpraca: partner@pgpodcast.pl

Dodatkowe materiały znajdziesz tutaj: https://www.instagram.com/przemekgorczyk/

🎧 Słuchaj na Spotify: https://open.spotify.com/episode/54S8VZ8MXJYUoSN5dRPSk2

Prof. dr hab., kierownik Katedry Psychologii Społecznej w Warszawie, Uniwersytet SWPS. Zajmuje się psychologią miłości, mimikrą (naśladownictwem; książka “Efekt kameleona”), nierealistycznym optymizmem (wrażeniem, że ktoś jest mniej narażony na zagrożenie niż wszyscy inni wokół; książka “Social Biases During COVID-19"") oraz tzw. medycznym fake-newsem. Członek rady programowej Festiwalu Nauki.

Linki:
Instagram: https://www.instagram.com/kulesza_socialpsychologist/
Książki: https://lubimyczytac.pl/autor/141256/wojciech-kulesza#books-and-magazines
Profil SWPS: https://swps.pl/wojciech-kulesza
LinkedIn: https://www.linkedin.com/in/wojciech-kulesza-a979522a1/

---

Zostań subskrybentem newslettera Przemek Górczyk Podcast: https://pgpodcast.pl/news.

Przeczytasz w nim o kulisach prowadzenia podcastu i znajdziesz polecenia bardzo mocnych książek od moich gości.
---

Spis treści:
00:00:00 Dzisiaj w odcinku
00:01:52 prof. Wojciech Kulesza
00:02:06 Coming out
00:14:36 Deeskalacja
00:19:01 Decyzja o wstąpieniu do wojska
00:22:33 Ludzie w WOT-cie
00:32:21 Honor i weterani
00:34:24 Korupcja i oszustwa
00:50:44 Wysłanie na misję
00:55:38 Wyzwolenie z klatki
00:59:58 Osobista odpowiedzialność
01:07:33 Ustawa o psychoterapii
01:12:14 Kształcenie psychologów
01:19:22 Kontrole na uczelniach
01:25:00 ""Paplopsychologia""
01:29:54 Wypowiedzi ""niepsychologów""
01:43:25 Psychoterapia
02:12:55 Osoby w nieprzebadanych nurtach
02:14:44 Apel o zmianę ustawy

💽 Playlista kanału: https://www.youtube.com/playlist?list=PLIM2IXHjLzGMA1NjX1-_mizbkiNhaydHt

#483 Arleta Bojke – wojna, Rosja, Ukraina, korespondentka https://youtu.be/ayNRIZ6VdHk
#482 Magdalena Socha – narcyzm, manipulacja, kłamstwo https://youtu.be/zVahXjv-EjA
#481 prof. Agnieszka Golec De Zavala – toksyczne relacje, narcyz https://youtu.be/QhrO7jHWkkM
#480 Piotr Tynentka – Formuła 1, Aston Martin https://youtu.be/H9Mle6OIZUE
#479 Lotek – stand-up, komik, humor, scena – https://youtu.be/UBl5W7bsuAA
#478 Jarosław Gibas – narcyz, manipulacja, psycholog https://youtu.be/BitzrgHd9C0
#477 prof. Piotr Chomczyński – kryminały, więziennictwo https://youtu.be/cj-VZURvDLE
#476 Piotr Pająk – podróże, youtuber, Syberia https://youtu.be/ApFFXJpBuZg
#475 Bartosz Majewski – biznesmen, marketing, b2b https://youtu.be/1jXPw93EDPE
#474 Szymon Negacz – biznesmen, b2b, marketing https://youtu.be/Yk-TSvQlwO0
#473 Mateusz Gola – pornografia, nałóg, uzależnienie https://youtu.be/BInZi2fXvx4
#472 Marek Zmysłowski – biznes, inwestycje, pieniądze https://youtu.be/82J9KLgmsY0
#471 Łukasz ""Małpa"" Małkiewicz – rap, uzależnienie, muzyka https://youtu.be/K-rxp_hHTMM
#470 Łukasz Bukowiecki – VFX, efekty wizualne, Hollywood https://youtu.be/yt-cjbtysvI
#469 prof. Marcin Majewski – biblia, teologia, starożytność https://youtu.be/2Q5C9Z1euXY
#468 Paweł Kozak – sportowiec, hyrox, triathlon https://youtu.be/lTK6JkrFnSk
#467 Robert Rutkowski – psycholog, nałogi, alkohol https://youtu.be/UMRsOSHcFPc
#466 Magdalena Socha – psycholog, narcyz, borderline https://youtu.be/ppOB_BkGN1I
#465 Franciszek B. Georgiew – sztuczna inteligencja, biznes https://youtu.be/OR0QVhEi0R4
#464 ppłk. Marcin Modrzewski – f16, lotnictwo, pilot https://youtu.be/RdCFqjHiUgI
#463 dr Filip Taterka – egipt, orient, piramidy https://youtu.be/7B7XOlAV0Xg
#462 ks. prof. Andrzej Kobyliński – pedofilia, papież, kościół https://youtu.be/VqmMHv7VxXQ
#461 prof. Wojciech Glac – mózg, neurobiologia, internet https://youtu.be/46BGAjptHro
#460 Piotr ""KęKę"" Siara – raper, muzyk, szczęście https://youtu.be/WAB2Qe-s1Y8
#459 Michał Trollsky – knifemaking, noże, knifemaker https://youtu.be/eRssbD9s_IY
#458 dr Tomasz Mazur – filozofia, przemijanie, emocje https://youtu.be/J1MVb-xwkUY
#457 Michał Pater – autostop, podróże, Kambodża https://youtu.be/G11ggAzEFsU
#456 Jakub Wiech – energetyka, gospodarka, energia, prąd https://youtu.be/HjyaPRaRHyk
#455 Kamil Zachert – Egipt, wykopaliska, podróże https://youtu.be/Ag9sclVxfpI
#454 Floral Bugs – raper, autor tekstów, odwyk https://youtu.be/CDsXoqyZZg8 
#453 prof. Katarzyna Pachniak – islam, muzułmanie, orient https://youtu.be/V82nQBa96aY
#452 Filip Kosior – aktor, lektor, audiobooki https://youtu.be/f-YqiwgQttI
#451 Monika Witkowska – wspinaczka, góry, podróże https://youtu.be/-uFFLqg9pg4

#psycholog #wojsko #żołnierz","jak szkoli się żołnierzy, w jakim wieku można pójść do wojska, kariera wojskowa, psycholog wojskowy, psycholog w wojsku",long,9088,305,47,0,hd,false,True,27,kfmlcTyK94M,PT2H25M13S,https://i.ytimg.com/vi/kfmlcTyK94M/default.jpg
Przemek Górczyk Podcast,UCrKY6A2xsHXgw3MK9mkan5w,2025-08-26,10:00,12 Tego Nie Mogliśmy Pokazać – ft. Arleta Bojke,"Całość rozmowy oglądaj tutaj: https://youtu.be/ayNRIZ6VdHk
Dodatkowe materiały tutaj: https://www.instagram.com/przemekgorczyk/

Wejdź na https://hecato.pl i zobacz, co dla Ciebie przygotowaliśmy.
Dołącz do newslettera i zapomnij, że niemdziela wieczur i humor popsuty: https://pgpodcast.pl/news

YouTube Gościni:  @koniecswiata_arletabojke ​",,shorts,24023,372,15,0,hd,false,True,27,Sow5wtqkPe4,PT48S,https://i.ytimg.com/vi/Sow5wtqkPe4/default.jpg
Przemek Górczyk Podcast,UCrKY6A2xsHXgw3MK9mkan5w,2025-08-26,09:01,11 Stosy Ciał w Kostnicy – ft. Arleta Bojke,"Całą rozmowę z Arletą Bojke znajdziesz na YouTube, Spotify i w linku u mnie w profilu. 

Wejdź na https://hecato.pl i zobacz, co dla Ciebie przygotowaliśmy.
Dołącz do newslettera i zapomnij, że niemdziela wieczur i humor popsuty: https://pgpodcast.pl/news

https://linktr.ee/przemekgorczyk",,shorts,18283,232,4,0,hd,false,True,27,vQuIzAUSpjs,PT35S,https://i.ytimg.com/vi/vQuIzAUSpjs/default.jpg
Przemek Górczyk Podcast,UCrKY6A2xsHXgw3MK9mkan5w,2025-08-26,08:00,10 Wysiadło 4 Facetów i Przeładowali Magazynki – ft. Arleta Bojke,"Całość rozmowy oglądaj tutaj: https://youtu.be/ayNRIZ6VdHk
Dodatkowe materiały tutaj: https://www.instagram.com/przemekgorczyk/

Wejdź na https://hecato.pl i zobacz, co dla Ciebie przygotowaliśmy.
Dołącz do newslettera i zapomnij, że niemdziela wieczur i humor popsuty: https://pgpodcast.pl/news

YouTube Gościni:  @koniecswiata_arletabojke ​",,shorts,20646,238,14,0,hd,false,True,27,Nmy9ICejlpU,PT51S,https://i.ytimg.com/vi/Nmy9ICejlpU/default.jpg
Przemek Górczyk Podcast,UCrKY6A2xsHXgw3MK9mkan5w,2025-08-25,17:01,01 To Napisał Psycholog – ft. prof. Wojciech Kulesza (premiera we wtorek o 19:00),"Dodatkowe materiały tutaj: https://www.instagram.com/przemekgorczyk/

Wejdź na https://hecato.pl i zobacz, co dla Ciebie przygotowaliśmy.
Dołącz do newslettera i zapomnij, że niemdziela wieczur i humor popsuty: https://pgpodcast.pl/news

 #psycholog #wojsko #żołnierz",,shorts,80449,795,65,0,hd,false,True,27,yZab16-m7Ec,PT40S,https://i.ytimg.com/vi/yZab16-m7Ec/default.jpg
Przemek Górczyk Podcast,UCrKY6A2xsHXgw3MK9mkan5w,2025-08-25,12:00,09 Jak Użyć Metody Na Pewniaka? – ft. Arleta Bojke,"Całość rozmowy oglądaj tutaj: https://youtu.be/ayNRIZ6VdHk
Dodatkowe materiały tutaj: https://www.instagram.com/przemekgorczyk/

Wejdź na https://hecato.pl i zobacz, co dla Ciebie przygotowaliśmy.
Dołącz do newslettera i zapomnij, że niemdziela wieczur i humor popsuty: https://pgpodcast.pl/news

YouTube Gościni:  @koniecswiata_arletabojke ​",,shorts,25467,401,14,0,hd,false,True,27,HO1TdoQjZQk,PT50S,https://i.ytimg.com/vi/HO1TdoQjZQk/default.jpg
